"model","num_param","memT","memR","memA","memM","energy","co2","train_time","infer_time","test_00","inf_time","tr_acc","test_01","test_02","test_03","test_04","test_05","test_06","test_07","test_08","test_09","type","efficient","dataset"
"cs3darknet_focus_l",21151720,25.435111424,3.844079616,0.34415872,3.544518656,0.016750931724,0.753791927589,10.3546276092529,0,0.87828947368421,0.383148455619812,0.991131756756757,0.932565789473684,0.947368421052632,0.893092105263158,0.883223684210526,0.866776315789474,0.927631578947368,0.919407894736842,0.939144736842105,0.922697368421053,"CNN",0,"pneumonia"
"gluon_resnet152_v1b",60192808,25.435111424,8.833204224,0.95322368,8.202082816,0.051455182044,2.36693837404,31.6770846843719,0,0.789473684210526,1.24551160335541,0.995777027027027,0.914473684210526,0.700657894736842,0.873355263157895,0.868421052631579,0.884868421052632,0.922697368421053,0.929276315789473,0.932565789473684,0.922697368421053,"CNN",0,"pneumonia"
"densenet161",28681000,25.435111424,11.593056256,0.453534208,10.627181056,0.082486444953,5.609078256824,31.8804337978363,0,0.828947368421053,1.21351931095123,1,0.884868421052632,0.924342105263158,0.952302631578947,0.93421052631579,0.945723684210526,0.93421052631579,0.955592105263158,0.960526315789473,0.924342105263158,"CNN",0,"pneumonia"
"dla34",15742104,25.435111424,2.973761536,0.247695872,2.2739072,0.015015543139,0.623145040269,9.82849717140198,0,0.879934210526316,0.345498442649841,0.998310810810811,0.953947368421053,0.914473684210526,0.870065789473684,0.883223684210526,0.917763157894737,0.929276315789473,0.912828947368421,0.879934210526316,0.925986842105263,"CNN",0,"pneumonia"
"ecaresnet26t",16011916,25.435111424,3.833593856,0.2472064,3.374299136,0.017504413914,0.726433177415,10.8091404438019,0,0.932565789473684,0.389525890350342,1,0.90625,0.782894736842105,0.860197368421053,0.90296052631579,0.876644736842105,0.899671052631579,0.914473684210526,0.925986842105263,0.925986842105263,"Other",1,"pneumonia"
"gluon_inception_v3",23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028413391341,2.17362443757,10.8105857372284,0,0.886513157894737,0.368554472923279,0.997888513513514,0.924342105263158,0.929276315789473,0.896381578947369,0.94078947368421,0.953947368421053,0.9375,0.944078947368421,0.889802631578947,0.925986842105263,"CNN",0,"pneumonia"
"dla169",53389720,25.435111424,10.194255872,0.849135616,9.155735552,0.085615221371,5.479374167756,33.0288343429565,0,0.723684210526316,1.29322400093079,0.987331081081081,0.935855263157895,0.898026315789474,0.81578947368421,0.949013157894737,0.947368421052632,0.917763157894737,0.952302631578947,0.914473684210526,0.925986842105263,"CNN",0,"pneumonia"
"resnet200d",64693064,25.435111424,12.262047744,1.027548672,11.796378112,0.071407268146,3.356141602878,43.7344675064087,0,0.911184210526316,1.7216160774231,0.998099662162162,0.947368421052632,0.960526315789473,0.871710526315789,0.758223684210526,0.930921052631579,0.952302631578947,0.9375,0.927631578947368,0.925986842105263,"CNN",0,"pneumonia"
"wide_resnet50_2",68883240,25.435111424,6.373244928,1.102093824,5.66217472,0.040370305379,2.01851526894,25.0203521251678,0,0.838815789473684,0.955712342262268,1,0.950657894736842,0.917763157894737,0.901315789473684,0.917763157894737,0.898026315789474,0.894736842105263,0.916118421052632,0.930921052631579,0.925986842105263,"CNN",0,"pneumonia"
"dm_nfnet_f0",71489284,25.435111424,6.991904768,1.1275776,6.52463104,0.048969866921,2.448493346037,30.2120037078857,0,0.764802631578947,1.18648319244385,0.991342905405405,0.74671052631579,0.935855263157895,0.802631578947369,0.782894736842105,0.904605263157895,0.866776315789474,0.822368421052632,0.689144736842105,0.925986842105263,"CNN",0,"pneumonia"
"semnasnet_075",2912278,25.435111424,2.79969792,0.044566016,2.101021696,0.008440141938,0.362926103336,5.47593140602112,0,0.886513157894737,0.185003447532654,1,0.949013157894737,0.919407894736842,0.925986842105263,0.914473684210526,0.927631578947368,0.927631578947368,0.927631578947368,0.927631578947368,0.927631578947368,"Other",1,"pneumonia"
"resnet51q",35696920,25.435111424,7.16177408,0.564993536,6.158062592,0.049052750395,3.237481526069,18.8769488334656,0,0.939144736842105,0.818463587760925,1,0.929276315789473,0.944078947368421,0.963815789473684,0.886513157894737,0.881578947368421,0.90953947368421,0.927631578947368,0.927631578947368,0.927631578947368,"CNN",0,"pneumonia"
"nasnetalarge",88753150,25.435111424,21.1812352,1.397315584,20.229133312,0.112261759793,6.623443827789,68.602174282074,0,0.93421052631579,2.23787200450897,0.995988175675675,0.919407894736842,0.944078947368421,0.9375,0.958881578947368,0.916118421052632,0.9375,0.911184210526316,0.96875,0.927631578947368,"Other",0,"pneumonia"
"mobilevitv2_050",1370593,25.435111424,3.11427072,0.03604224,2.86905856,0.008607950796,0.370141884236,5.5953106880188,0,0.904605263157895,0.194041085243225,0.999155405405405,0.907894736842105,0.911184210526316,0.894736842105263,0.904605263157895,0.904605263157895,0.889802631578947,0.912828947368421,0.919407894736842,0.929276315789473,"Other",1,"pneumonia"
"dla102",33268888,25.435111424,7.153385472,0.522796544,6.294038016,0.058045593574,3.947100363041,22.1574511528015,0,0.891447368421053,0.847181391716003,0.997043918918919,0.930921052631579,0.93421052631579,0.945723684210526,0.947368421052632,0.939144736842105,0.90953947368421,0.9375,0.917763157894737,0.929276315789473,"CNN",0,"pneumonia"
"resnetrs200",93209992,25.435111424,16.162750464,1.481204736,15.434932736,0.086479962069,5.059077781046,53.3292965888977,0,0.858552631578947,1.99029152393341,0.99535472972973,0.850328947368421,0.962171052631579,0.96875,0.90625,0.958881578947368,0.955592105263158,0.944078947368421,0.949013157894737,0.929276315789473,"CNN",0,"pneumonia"
"dpn68b",12611602,25.435111424,4.651483136,0.193293312,4.250206208,0.025683474815,1.053022467421,16.212286233902,0,0.94078947368421,0.552141284942627,0.99535472972973,0.855263157894737,0.914473684210526,0.881578947368421,0.90625,0.888157894736842,0.894736842105263,0.90296052631579,0.93421052631579,0.932565789473684,"CNN",0,"pneumonia"
"convmixer_768_32",21110248,25.435111424,17.379098624,0.343710208,17.018504192,0.163470332261,6.988356704151,100.250562667847,0,0.922697368421053,3.7985196352005,1,0.93421052631579,0.789473684210526,0.898026315789474,0.929276315789473,0.904605263157895,0.912828947368421,0.930921052631579,0.93421052631579,0.93421052631579,"CNN",0,"pneumonia"
"efficientnetv2_rw_m",53236442,25.435111424,13.459521536,0.84519936,12.835821056,0.08272163825,5.376906486253,32.6822724342346,0,0.930921052631579,1.05856213569641,1,0.90625,0.911184210526316,0.935855263157895,0.9375,0.935855263157895,0.935855263157895,0.935855263157895,0.935855263157895,0.93421052631579,"CNN",1,"pneumonia"
"vgg11",132863336,25.435111424,6.327107584,2.08233472,4.486133248,0.028798667683,1.56952738875,18.0671789646149,0,0.929276315789473,0.616786527633667,0.980785472972973,0.912828947368421,0.942434210526316,0.932565789473684,0.917763157894737,0.800986842105263,0.695723684210526,0.907894736842105,0.833881578947369,0.93421052631579,"CNN",0,"pneumonia"
"edgenext_base",18511292,25.435111424,4.785700864,0.314577408,4.318250496,0.030922262973,1.453346359721,20.2788829803467,0,0.949013157894737,0.659821033477783,0.999577702702703,0.914473684210526,0.791118421052632,0.958881578947368,0.828947368421053,0.917763157894737,0.925986842105263,0.942434210526316,0.942434210526316,0.935855263157895,"Other",1,"pneumonia"
"xception41",26969560,25.435111424,8.854175744,0.42085888,7.85094144,0.055491892974,4.356113598455,21.479768037796,0,0.894736842105263,0.75731189250946,0.995988175675675,0.904605263157895,0.925986842105263,0.912828947368421,0.957236842105263,0.949013157894737,0.911184210526316,0.853618421052632,0.911184210526316,0.935855263157895,"CNN",0,"pneumonia"
"seresnet152d",66841080,25.435111424,11.286872064,1.0608,10.854708736,0.063250224123,3.036010757881,38.7948498725891,0,0.889802631578947,1.45785410404205,0.993876689189189,0.876644736842105,0.894736842105263,0.953947368421053,0.953947368421053,0.884868421052632,0.898026315789474,0.833881578947369,0.93421052631579,0.935855263157895,"Other",0,"pneumonia"
"seresnet33ts",19779200,25.435111424,5.133828096,0.321439744,4.489670144,0.020077763686,0.903499365867,12.4755051136017,0,0.935855263157895,0.450974440574646,1,0.925986842105263,0.952302631578947,0.949013157894737,0.949013157894737,0.853618421052632,0.94078947368421,0.929276315789473,0.935855263157895,0.9375,"Other",0,"pneumonia"
"cspresnext50",20569896,25.435111424,5.580521472,0.319076864,5.182861824,0.023700490299,1.019121082868,14.7564172744751,0,0.955592105263158,0.532937479019165,1,0.932565789473684,0.925986842105263,0.889802631578947,0.873355263157895,0.957236842105263,0.896381578947369,0.927631578947368,0.9375,0.9375,"CNN",0,"pneumonia"
"resnetv2_50",25549352,25.435111424,4.185915392,0.379837952,3.583028736,0.034152873008,2.476083293059,12.8215000629425,0,0.916118421052632,0.501203870773315,1,0.942434210526316,0.947368421052632,0.911184210526316,0.898026315789474,0.930921052631579,0.917763157894737,0.919407894736842,0.9375,0.9375,"CNN",0,"pneumonia"
"xception41p",26907752,25.435111424,6.916407296,0.42616832,5.951378944,0.048984204625,3.845260063042,18.9985525608063,0,0.851973684210526,0.67181658744812,0.996410472972973,0.947368421052632,0.861842105263158,0.922697368421053,0.944078947368421,0.949013157894737,0.94078947368421,0.891447368421053,0.916118421052632,0.9375,"CNN",0,"pneumonia"
"gluon_xception65",39916312,25.435111424,11.106516992,0.631428608,10.09725184,0.075734908865,4.847034167381,29.3618447780609,0,0.924342105263158,1.03588104248047,0.995777027027027,0.876644736842105,0.917763157894737,0.94078947368421,0.921052631578947,0.916118421052632,0.949013157894737,0.884868421052632,0.917763157894737,0.9375,"CNN",0,"pneumonia"
"densenet169",14149480,25.435111424,7.36100352,0.219306496,6.875163136,0.02994630139,1.272717809068,19.189642906189,0,0.664473684210526,0.686854791641235,0.997043918918919,0.963815789473684,0.930921052631579,0.939144736842105,0.957236842105263,0.896381578947369,0.886513157894737,0.912828947368421,0.90953947368421,0.939144736842105,"CNN",0,"pneumonia"
"densenet201",20013928,25.435111424,9.25892608,0.309244416,8.852406784,0.038854529184,1.690172019493,24.2629129886627,0,0.889802631578947,0.884346270561218,0.99683277027027,0.94078947368421,0.944078947368421,0.952302631578947,0.947368421052632,0.935855263157895,0.871710526315789,0.955592105263158,0.930921052631579,0.94078947368421,"CNN",0,"pneumonia"
"dpn68",12611602,25.435111424,4.48790528,0.194735104,4.219797504,0.026283560892,1.090767777021,16.6587994098663,0,0.924342105263158,0.540532469749451,0.995988175675675,0.873355263157895,0.930921052631579,0.950657894736842,0.957236842105263,0.912828947368421,0.947368421052632,0.955592105263158,0.914473684210526,0.942434210526316,"CNN",0,"pneumonia"
"selecsls60b",32774064,25.435111424,3.11427072,0.532765184,2.86240512,0.027313703524,1.85733183964,10.4334797859192,0,0.848684210526316,0.394203543663025,0.997466216216216,0.868421052631579,0.855263157894737,0.860197368421053,0.707236842105263,0.925986842105263,0.949013157894737,0.888157894736842,0.879934210526316,0.942434210526316,"CNN",0,"pneumonia"
"lamhalobotnet50ts_256",22569824,25.435111424,7.01497344,0.349956608,6.441659392,0.052454869985,4.248844468767,20.2608077526093,0,0.884868421052632,0.683374166488647,1,0.916118421052632,0.888157894736842,0.799342105263158,0.842105263157895,0.879934210526316,0.901315789473684,0.9375,0.944078947368421,0.944078947368421,"Other",0,"pneumonia"
"resnet152d",60212040,25.435111424,8.912896,0.952845824,8.521159168,0.053667333021,2.46869731895,32.8471968173981,0,0.856907894736842,1.28146226406097,1,0.796052631578947,0.929276315789473,0.942434210526316,0.942434210526316,0.825657894736842,0.893092105263158,0.932565789473684,0.944078947368421,0.944078947368421,"CNN",0,"pneumonia"
"gluon_seresnext50_32x4d",27559896,25.435111424,6.576668672,0.42887936,6.040997376,0.05286159724,4.096773786091,20.2509622573853,0,0.773026315789474,0.721825456619263,0.994510135135135,0.891447368421053,0.939144736842105,0.861842105263158,0.935855263157895,0.930921052631579,0.924342105263158,0.90296052631579,0.886513157894737,0.945723684210526,"CNN",0,"pneumonia"
"gluon_resnext101_32x4d",44177704,25.435111424,8.036286464,0.6967552,7.59870976,0.074546356986,3.950956920243,28.7108082771301,0,0.832236842105263,1.06563816070557,0.990287162162162,0.925986842105263,0.819078947368421,0.921052631578947,0.96546052631579,0.944078947368421,0.861842105263158,0.907894736842105,0.71546052631579,0.945723684210526,"CNN",0,"pneumonia"
"cs3edgenet_x",47821120,25.435111424,6.142558208,0.772470784,5.763951104,0.055339667888,3.182030903574,22.2752482891083,0,0.769736842105263,0.778975915908813,0.998099662162162,0.904605263157895,0.893092105263158,0.899671052631579,0.9375,0.868421052631579,0.912828947368421,0.911184210526316,0.907894736842105,0.947368421052632,"Other",1,"pneumonia"
"densenet121",7978856,25.435111424,6.100615168,0.129781248,5.671460352,0.024470263523,1.039986199729,15.4808552265167,0,0.78125,0.551469445228577,0.992820945945946,0.84375,0.896381578947369,0.90296052631579,0.922697368421053,0.944078947368421,0.896381578947369,0.942434210526316,0.907894736842105,0.949013157894737,"CNN",0,"pneumonia"
"dpn92",37668392,25.435111424,8.621391872,0.57567232,7.145978368,0.093955069276,5.966146899048,36.5228152275086,0,0.904605263157895,1.31791281700134,0.994721283783784,0.866776315789474,0.925986842105263,0.944078947368421,0.942434210526316,0.949013157894737,0.875,0.955592105263158,0.838815789473684,0.949013157894737,"CNN",0,"pneumonia"
"dpn98",61570728,25.435111424,12.148801536,0.95821824,10.168338944,0.078091539879,3.709348144232,47.7731771469116,0,0.871710526315789,1.59868388175964,0.988386824324324,0.838815789473684,0.925986842105263,0.881578947368421,0.955592105263158,0.93421052631579,0.945723684210526,0.921052631578947,0.947368421052632,0.949013157894737,"CNN",0,"pneumonia"
"res2next50",24671464,25.435111424,6.073352192,0.380354048,5.469948928,0.053056355115,4.058811166315,20.3549106121063,0,0.8125,0.682585787773132,0.994932432432432,0.952302631578947,0.835526315789474,0.949013157894737,0.944078947368421,0.84375,0.935855263157895,0.851973684210526,0.919407894736842,0.950657894736842,"CNN",0,"pneumonia"
"hardcorenas_a",5260232,25.435111424,2.336227328,0.084045824,2.089581056,0.008545272529,0.367446718739,5.56777119636536,0,0.9375,0.174554872512817,0.995565878378378,0.924342105263158,0.90953947368421,0.945723684210526,0.955592105263158,0.855263157894737,0.916118421052632,0.901315789473684,0.90625,0.952302631578947,"Other",1,"pneumonia"
"dla46_c",1301400,25.435111424,2.54803968,0.017905664,1.865551872,0.008777283101,0.37742317336,5.82977175712586,0,0.930921052631579,0.181043219566345,0.991976351351351,0.929276315789473,0.84703947368421,0.914473684210526,0.947368421052632,0.886513157894737,0.884868421052632,0.879934210526316,0.922697368421053,0.953947368421053,"CNN",0,"pneumonia"
"cspresnet50",21616168,25.435111424,4.208984064,0.352655872,4.118751744,0.017684498427,0.804644678438,11.0086109638214,0,0.855263157894737,0.424224066734314,0.988175675675675,0.945723684210526,0.87828947368421,0.916118421052632,0.944078947368421,0.876644736842105,0.924342105263158,0.921052631578947,0.90625,0.955592105263158,"Other",1,"pneumonia"
"xception65p",39819560,25.435111424,8.90241024,0.639071232,7.823657472,0.067456757965,4.283504130807,26.2686517238617,0,0.90625,0.931290364265442,0.99535472972973,0.911184210526316,0.950657894736842,0.947368421052632,0.901315789473684,0.917763157894737,0.921052631578947,0.949013157894737,0.90953947368421,0.958881578947368,"CNN",0,"pneumonia"
"pnasnet5large",86057668,25.435111424,22.718447616,1.338059264,21.715770368,0.10586227274,5.610700455211,64.7893879413605,0,0.914473684210526,2.24200844764709,0.993876689189189,0.863486842105263,0.945723684210526,0.911184210526316,0.912828947368421,0.944078947368421,0.962171052631579,0.929276315789473,0.871710526315789,0.960526315789473,"Other",0,"pneumonia"
"maxxvit_rmlp_nano_rw_256",16779628,25.435111424,6.675234816,0.28833792,5.648976896,0.004745993842,0.234926695161,3.40485548973083,0,0.626644736842105,0.95693199634552,0.759090909090909,0.62171052631579,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,"Other",0,"pneumonia_small"
"halo2botnet50ts_256",22635360,25.435111424,7.033847808,0.359956992,6.554755072,0.003694969453,0.184748472673,2.80884408950806,0,0.626644736842105,0.824542856216431,0.995833333333333,0.636513157894737,0.631578947368421,0.648026315789474,0.851973684210526,0.919407894736842,0.87828947368421,0.84703947368421,0.758223684210526,0.62828947368421,"Other",0,"pneumonia_small"
"repvgg_a2",28210600,25.435111424,2.388656128,0.459057664,2.06159872,0.036300830731,2.486606905041,1.84741425514221,0,0.773026315789474,0.516916179656982,0.989583333333333,0.84375,0.861842105263158,0.899671052631579,0.899671052631579,0.90296052631579,0.853618421052632,0.802631578947369,0.888157894736842,0.65625,"CNN",1,"pneumonia_small"
"dm_nfnet_f0",71489284,25.435111424,6.981419008,1.141567488,6.524106752,0.0059448841,0.297244205014,4.09132695198059,0,0.626644736842105,1.18385438919067,0.819318181818182,0.626644736842105,0.661184210526316,0.626644736842105,0.626644736842105,0.65953947368421,0.677960526315789,0.661184210526316,0.675986842105263,0.692434210526316,"CNN",0,"pneumonia_small"
"halonet50ts",22733280,25.435111424,7.220494336,0.360530432,6.514756608,0.00333054764,0.166527382006,2.49292826652527,0,0.626644736842105,0.712868070602417,0.991666666666667,0.643092105263158,0.871710526315789,0.629934210526316,0.75,0.65296052631579,0.675986842105263,0.791118421052632,0.840460526315789,0.723684210526316,"Other",0,"pneumonia_small"
"darknetaa53",36022984,25.435111424,5.320474624,0.592673792,4.533753856,0.04150174181,2.656111475838,2.18847918510437,0,0.904605263157895,0.591270613670349,0.990719696969697,0.90625,0.893092105263158,0.891447368421053,0.893092105263158,0.868421052631579,0.786184210526316,0.838815789473684,0.723684210526316,0.726973684210526,"CNN",0,"pneumonia_small"
"swinv2_base_window8_256",87918816,25.435111424,13.878951936,1.44293888,13.448307712,0.012570238086,5.97086309065,8.50101971626282,0,0.639802631578947,2.45087077617645,0.846401515151515,0.800986842105263,0.802631578947369,0.787828947368421,0.820723684210526,0.78453947368421,0.848684210526316,0.792763157894737,0.827302631578947,0.75328947368421,"Other",0,"pneumonia_small"
"dla46x_c",1068440,25.435111424,2.975858688,0.01887232,2.25071616,0.00049027068,0.025003804702,0.868823289871216,0,0.65953947368421,0.211789011955261,0.997916666666667,0.771381578947368,0.860197368421053,0.860197368421053,0.904605263157895,0.891447368421053,0.883223684210526,0.881578947368421,0.888157894736842,0.766447368421053,"CNN",0,"pneumonia_small"
"selecsls60b",32774064,25.435111424,3.101687808,0.537539072,2.86240512,0.027313703524,1.85733183964,1.39540958404541,0,0.626644736842105,0.392513608932495,0.99375,0.90625,0.840460526315789,0.914473684210526,0.861842105263158,0.870065789473684,0.833881578947369,0.820723684210526,0.883223684210526,0.786184210526316,"CNN",0,"pneumonia_small"
"ecaresnetlight",30162046,25.435111424,3.990880256,0.477849088,3.742012928,0.035883352002,2.475951288156,1.79443311691284,0,0.671052631578947,0.49767644405365,0.991666666666667,0.794407894736842,0.805921052631579,0.863486842105263,0.884868421052632,0.840460526315789,0.876644736842105,0.901315789473684,0.850328947368421,0.796052631578947,"Other",0,"pneumonia_small"
"vgg11",132863336,25.435111424,6.32291328,2.087315456,4.486133248,0.003150698797,1.496581928402,2.51701593399048,0,0.626644736842105,0.615454244613647,0.966666666666667,0.626644736842105,0.774671052631579,0.751644736842105,0.726973684210526,0.763157894736842,0.819078947368421,0.830592105263158,0.789473684210526,0.796052631578947,"CNN",0,"pneumonia_small"
"mobilevitv2_050",1370593,25.435111424,3.084910592,0.040760832,2.86905856,0.00107186101,0.054664911497,0.728398084640503,0,0.863486842105263,0.1880206823349,0.994886363636364,0.879934210526316,0.805921052631579,0.835526315789474,0.87828947368421,0.883223684210526,0.883223684210526,0.884868421052632,0.90296052631579,0.807565789473684,"Other",1,"pneumonia_small"
"mobilevit_s",5578632,25.435111424,6.719275008,0.104374272,6.249608192,0.002348496257,0.118599060984,1.88334631919861,0,0.863486842105263,0.515342974662781,0.997916666666667,0.797697368421053,0.899671052631579,0.904605263157895,0.832236842105263,0.817434210526316,0.875,0.805921052631579,0.81578947368421,0.814144736842105,"Other",1,"pneumonia_small"
"pvt_v2_b0",3666760,25.435111424,3.881828352,0.07752704,2.30749696,0.001369439963,0.069841438106,1.41633486747742,0,0.639802631578947,0.342451286315918,0.96780303030303,0.861842105263158,0.827302631578947,0.822368421052632,0.786184210526316,0.761513157894737,0.883223684210526,0.870065789473684,0.787828947368421,0.819078947368421,"Other",1,"pneumonia_small"
"sequencer2d_l",54298216,25.435111424,14.258536448,0.913156096,13.568818688,0.153429265658,9.857830318505,8.33389019966126,0,0.626644736842105,2.67328178882599,0.935606060606061,0.626644736842105,0.71875,0.856907894736842,0.855263157894737,0.768092105263158,0.830592105263158,0.871710526315789,0.871710526315789,0.820723684210526,"Other",0,"pneumonia_small"
"sebotnet33ts_256",13701984,25.435111424,6.757023744,0.229796864,5.29356032,0.002593555284,0.129677764202,2.07751870155334,0,0.629934210526316,0.610847949981689,0.995833333333333,0.725328947368421,0.845394736842105,0.868421052631579,0.707236842105263,0.865131578947369,0.866776315789474,0.87828947368421,0.827302631578947,0.822368421052632,"Other",0,"pneumonia_small"
"cs3se_edgenet_x",50721584,25.435111424,7.113539584,0.824758272,6.407567872,0.060293410743,3.768338171466,3.16642427444458,0,0.896381578947369,0.830003166198731,0.984469696969697,0.631578947368421,0.796052631578947,0.77796052631579,0.911184210526316,0.78453947368421,0.814144736842105,0.868421052631579,0.773026315789474,0.822368421052632,"Other",1,"pneumonia_small"
"ecaresnet269d",102093077,25.435111424,19.709034496,1.665001472,19.053249024,0.01369361988,6.504469443211,9.17347478866577,0,0.666118421052632,2.53030469417572,1,0.69078947368421,0.741776315789474,0.735197368421053,0.71546052631579,0.835526315789474,0.81578947368421,0.8125,0.824013157894737,0.827302631578947,"Other",1,"pneumonia_small"
"gc_efficientnetv2_rw_t",13677713,25.435111424,6.394216448,0.226605568,5.538115072,0.002363849588,0.118192479417,1.83776807785034,0,0.850328947368421,0.458927297592163,1,0.713815789473684,0.71875,0.802631578947369,0.814144736842105,0.833881578947369,0.830592105263158,0.835526315789474,0.833881578947369,0.833881578947369,"Other",1,"pneumonia_small"
"res2net50_14w_8s",25059816,25.435111424,6.205472768,0.395744768,5.29035776,0.003116003399,0.154242168259,2.3628933429718,0,0.914473684210526,0.651646876335144,1,0.827302631578947,0.917763157894737,0.930921052631579,0.830592105263158,0.830592105263158,0.828947368421053,0.832236842105263,0.833881578947369,0.837171052631579,"CNN",0,"pneumonia_small"
"gernet_l",31078280,25.435111424,2.68435456,0.491812352,2.362831872,0.027314937906,1.857415777585,1.38006901741028,0,0.707236842105263,0.368314266204834,0.985416666666667,0.898026315789474,0.919407894736842,0.881578947368421,0.914473684210526,0.904605263157895,0.875,0.899671052631579,0.800986842105263,0.845394736842105,"CNN",1,"pneumonia_small"
"convnext_atto",3695520,25.435111424,1.568669696,0.076937216,1.4860032,0.00139441932,0.071115385295,0.858132362365723,0,0.626644736842105,0.180940127372742,0.988636363636364,0.845394736842105,0.827302631578947,0.763157894736842,0.825657894736842,0.879934210526316,0.90296052631579,0.888157894736842,0.912828947368421,0.84703947368421,"CNN",0,"pneumonia_small"
"edgenext_base",18511292,25.435111424,4.777312256,0.31887104,4.318250496,0.003393368312,0.167971731435,2.63160872459412,0,0.768092105263158,0.658059477806091,0.989583333333333,0.917763157894737,0.833881578947369,0.922697368421053,0.879934210526316,0.911184210526316,0.774671052631579,0.797697368421053,0.939144736842105,0.84703947368421,"Other",1,"pneumonia_small"
"cs3darknet_focus_l",21151720,25.435111424,3.787456512,0.349663744,3.544518656,0.001512688798,0.074878095501,1.38818264007568,0,0.626644736842105,0.382735991477966,0.98655303030303,0.921052631578947,0.735197368421053,0.884868421052632,0.893092105263158,0.822368421052632,0.884868421052632,0.894736842105263,0.879934210526316,0.84703947368421,"CNN",0,"pneumonia_small"
"resnetrs152",86621576,25.435111424,11.695816704,1.395590144,11.059372544,0.008128219485,0.406410974236,5.26128268241882,0,0.62828947368421,1.46491496562958,1,0.740131578947368,0.875,0.929276315789473,0.850328947368421,0.93421052631579,0.84375,0.868421052631579,0.922697368421053,0.84703947368421,"CNN",0,"pneumonia_small"
"dpn107",86917800,25.435111424,16.240345088,1.377877504,14.52868608,0.01379677219,2.066012138227,9.16115260124206,0,0.731907894736842,2.3893856048584,1,0.754934210526316,0.863486842105263,0.868421052631579,0.911184210526316,0.817434210526316,0.914473684210526,0.899671052631579,0.860197368421053,0.84703947368421,"CNN",0,"pneumonia_small"
"mnasnet_100",4383312,25.435111424,2.50609664,0.073481216,2.0222208,0.001427027017,0.072778377849,0.735690593719482,0,0.674342105263158,0.187368607521057,1,0.697368421052632,0.717105263157895,0.717105263157895,0.771381578947368,0.835526315789474,0.850328947368421,0.848684210526316,0.848684210526316,0.848684210526316,"Other",1,"pneumonia_small"
"cs3sedarknet_l",21913592,25.435111424,4.689231872,0.362213376,4.043121664,0.001862425718,0.093121285904,1.58765387535095,0,0.694078947368421,0.431378984451294,1,0.713815789473684,0.748355263157895,0.929276315789473,0.891447368421053,0.773026315789474,0.894736842105263,0.90625,0.837171052631579,0.848684210526316,"Other",1,"pneumonia_small"
"legacy_seresnet50",28088024,25.435111424,5.507121152,0.442789376,4.771505664,0.040581699489,3.185663409907,2.06177449226379,0,0.626644736842105,0.572498393058777,1,0.84375,0.866776315789474,0.820723684210526,0.800986842105263,0.835526315789474,0.84703947368421,0.850328947368421,0.850328947368421,0.850328947368421,"CNN",0,"pneumonia_small"
"legacy_senet154",115088984,25.435111424,17.882415104,1.865626112,16.580965888,0.014815210749,7.037225105818,9.71393156051636,0,0.626644736842105,2.63040287494659,1,0.786184210526316,0.817434210526316,0.856907894736842,0.830592105263158,0.828947368421053,0.84375,0.845394736842105,0.853618421052632,0.853618421052632,"CNN",0,"pneumonia_small"
"mobilenetv2_050",1968680,25.435111424,2.363490304,0.03408896,1.91940352,0.000975411379,0.049745980345,0.562182903289795,0,0.626644736842105,0.151987075805664,0.997916666666667,0.626644736842105,0.674342105263158,0.75,0.799342105263158,0.807565789473684,0.833881578947369,0.853618421052632,0.855263157894737,0.856907894736842,"CNN",1,"pneumonia_small"
"gluon_resnet34_v1b",21797672,25.435111424,2.225078272,0.370194432,1.64528384,0.00107581493,0.053790746477,1.17450928688049,0,0.893092105263158,0.328670859336853,1,0.894736842105263,0.871710526315789,0.814144736842105,0.865131578947369,0.825657894736842,0.840460526315789,0.868421052631579,0.860197368421053,0.856907894736842,"CNN",0,"pneumonia_small"
"halonet26t",12480288,25.435111424,3.720347648,0.19449088,3.022461952,0.001524777807,0.076238890369,1.41561412811279,0,0.626644736842105,0.397823071479797,1,0.827302631578947,0.71875,0.75328947368421,0.800986842105263,0.894736842105263,0.889802631578947,0.838815789473684,0.84703947368421,0.858552631578947,"Other",0,"pneumonia_small"
"dpn68b",12611602,25.435111424,4.649385984,0.200731648,4.251779072,0.002654563132,0.132728156599,2.11786985397339,0,0.672697368421053,0.555160307884216,1,0.838815789473684,0.830592105263158,0.835526315789474,0.842105263157895,0.851973684210526,0.860197368421053,0.860197368421053,0.860197368421053,0.858552631578947,"CNN",0,"pneumonia_small"
"hrnet_w18",21299004,25.435111424,6.4487424,0.333951488,5.675516928,0.005104235249,0.252659644847,3.58187770843506,0,0.904605263157895,0.886812329292297,1,0.912828947368421,0.90296052631579,0.932565789473684,0.876644736842105,0.879934210526316,0.830592105263158,0.896381578947369,0.863486842105263,0.858552631578947,"CNN",0,"pneumonia_small"
"convnext_tiny_hnf",28589128,25.435111424,5.293211648,0.474744832,5.03493632,0.12998919192,8.904259646505,5.92271065711975,0,0.626644736842105,0.617888903617859,0.832765151515151,0.626644736842105,0.626644736842105,0.626644736842105,0.626644736842105,0.840460526315789,0.824013157894737,0.626644736842105,0.794407894736842,0.858552631578947,"CNN",0,"pneumonia_small"
