model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,type,efficient,dataset,cnn,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,M_n,pepr_m
adv_inception_v3,23834568,25.435111424,3.015704576,0.39816192,2.6130432,0.028163234003,1.492651402136,17.6819908618927,0,0.6875,1.26119518280029,0.961467999573712,0.785786290322581,0.703125,0.770665322580645,0.647177419354839,0.795866935483871,0.785786290322581,0.805947580645161,0.807459677419355,0.811491935483871,CNN,0,derma_pt,True,0.07156092287964803,0.7572989254807059,0.054858923205208195,0.769289539702748,0.06925726987312233,0.7589304822591126,0.06756352765321375,0.7601345629217441
cs3edgenet_x,47821120,25.435111424,6.276775936,0.799142912,5.780853248,0.055231238264,3.893802297597,35.5703926086426,0,0.782258064516129,2.60373225212097,0.974315068493151,0.768649193548387,0.793346774193548,0.787298387096774,0.764112903225807,0.814012096774193,0.829637096774193,0.817036290322581,0.817036290322581,0.8125,Other,1,derma_pt,False,0.18277031570439564,0.6869465603016236,0.20095221946965366,0.6765464827225216,0.18895253854486344,0.6833746290616474,0.22252117588440457,0.6646101646560156
densenet121,7978856,25.435111424,6.25999872,0.154098176,5.689198592,0.040154341279,2.168334429053,25.2514414787292,0,0.802923387096774,1.88781154155731,0.972878921521853,0.796875,0.808467741935484,0.817036290322581,0.804939516129032,0.827620967741935,0.841733870967742,0.827116935483871,0.836189516129032,0.813004032258064,CNN,0,derma_pt,True,0.12082660743481619,0.7253611101531116,0.09596952596609407,0.741812626168965,0.11990614494349217,0.7259572919827905,0.22172396611858491,0.665456399976319
resnet14t,10081632,25.435111424,2.512388096,0.173164032,2.127376384,0.018551189416,0.983213039038,11.6104159355164,0,0.798891129032258,0.870490217208862,0.985730593607306,0.790322580645161,0.758064516129032,0.789314516129032,0.807963709677419,0.844254032258064,0.846774193548387,0.815020161290323,0.819556451612903,0.814012096774193,CNN,0,derma_pt,True,0.03206966109257823,0.7887181722912547,0.023863149532991214,0.7950399398059043,0.02863101368982428,0.7913548064764573,0.0436472346786248,0.7799686232339375
cspresnet50,21616168,25.435111424,4.385144832,0.376710656,4.136752128,0.028991080526,1.536527267882,18.2630438804626,0,0.797379032258065,1.47349214553833,0.968031926514351,0.791834677419355,0.803931451612903,0.792842741935484,0.748991935483871,0.817036290322581,0.83820564516129,0.810987903225806,0.781754032258065,0.815524193548387,Other,1,derma_pt,False,0.07496214552935614,0.7586538716177665,0.057528463826502105,0.7711605138244125,0.07314522465828846,0.7599383334236676,0.13263577478824115,0.7200233399839929
hrnet_w18,21299004,25.435111424,6.49068544,0.354016768,5.692767744,0.070309579312,3.656098124248,43.996750831604,0,0.751512096774194,2.97242488861084,0.96574882149152,0.777217741935484,0.689516129032258,0.767137096774194,0.770665322580645,0.794354838709677,0.789314516129032,0.793346774193548,0.790322580645161,0.816532258064516,CNN,0,derma_pt,True,0.24471995693334234,0.6559967593644386,0.18648957729001536,0.6881916821633655,0.24533517270640604,0.6556726863258825,0.23268560039860486,0.662401067880147
cs3darknet_focus_l,21151720,25.435111424,3.812622336,0.371070464,3.558042624,0.027589736238,1.43466628436,17.2975919246674,0,0.774193548387097,1.33577513694763,0.983875570776256,0.789314516129032,0.797883064516129,0.807963709677419,0.814012096774193,0.803931451612903,0.822076612903226,0.813004032258064,0.823588709677419,0.819052419354839,CNN,0,derma_pt,True,0.06920469677531374,0.7660389276488162,0.05133093293762797,0.7790624185918733,0.06668517121837955,0.7678483224992322,0.10543099152964622,0.740934916454143
resnet200d,64693064,25.435111424,12.285116416,1.06209536,11.812834816,0.113204470703,8.660142008798,68.960529088974,0,0.816028225806452,5.68655679225922,0.982015944779191,0.799899193548387,0.844254032258064,0.828125,0.830645161290323,0.826108870967742,0.856350806451613,0.875,0.823588709677419,0.819556451612903,CNN,0,derma_pt,True,0.4209544063179151,0.5767647772292708,0.4909507700987635,0.5496871312247379,0.4123733568818348,0.5802689831407452,0.5080219232685599,0.5434645471443522
seresnext101d_32x8d,93588280,25.435111424,14.42840576,1.537078272,13.385281024,0.135777042173,9.572281473231,83.3677759170532,0,0.742943548387097,6.47737066745758,0.961044520547945,0.770665322580645,0.803931451612903,0.800403225806452,0.80241935483871,0.784274193548387,0.814012096774193,0.804939516129032,0.785786290322581,0.819556451612903,Other,0,derma_pt,False,0.5136942309265868,0.5414280076308562,0.5464480990104139,0.5299605283470843,0.5087754449118818,0.543193126834569,0.6098654708520178,0.5090838125617754
resnetrs152,86621576,25.435111424,11.700011008,1.410213888,11.075780096,0.101583291314,6.704497226731,62.2619225978851,0,0.772681451612903,4.85001776218414,0.973449697777561,0.804435483870968,0.804435483870968,0.799899193548387,0.787298387096774,0.803427419354839,0.820564516129032,0.826612903225806,0.811491935483871,0.820060483870968,CNN,0,derma_pt,True,0.373208577283144,0.5971856697060802,0.371963415711909,0.5977276613060708,0.36755149325039943,0.5996560187447468,0.48021923268560035,0.5540128555032425
resnetaa50,25557032,25.435111424,4.777312256,0.4232832,4.085200896,0.039704505616,2.005077533606,24.8265261650085,0,0.73991935483871,1.99127066135407,0.965173442069798,0.781754032258065,0.805443548387097,0.788810483870968,0.778729838709677,0.795362903225807,0.799899193548387,0.798891129032258,0.811995967741935,0.820564516129032,CNN,0,derma_pt,True,0.11897844934858352,0.7333157458096946,0.08603648175848583,0.7555588876723482,0.11706294221590488,0.7345732143806397,0.15127055306427503,0.7127468985852018
gcresnet33ts,19880698,25.435111424,5.165285376,0.349002752,4.5069184,0.033350465151,1.734224187837,20.6266074180603,0,0.802923387096774,1.55954346656799,0.985873287671233,0.807963709677419,0.820060483870968,0.801411290322581,0.788810483870968,0.831653225806452,0.807963709677419,0.837701612903226,0.802923387096774,0.821068548387097,Other,0,derma_pt,False,0.09287275735581813,0.7512938197614647,0.06955694348271674,0.7676716545016425,0.08896035317902891,0.7539930595178523,0.169706028898854,0.7019443587548575
gernet_l,31078280,25.435111424,2.701131776,0.509598208,2.37111296,0.027369435937,1.423210668721,17.3452866077423,0,0.763608870967742,1.27945053577423,0.971313889984671,0.778729838709677,0.777217741935484,0.8125,0.798891129032258,0.807459677419355,0.734879032258065,0.813004032258064,0.8125,0.821068548387097,CNN,1,derma_pt,True,0.06829958894109421,0.7685751795532803,0.05063393857021704,0.7814982157386519,0.06700430693467688,0.7695081857222191,0.05261584454409565,0.7800267805608746
resnetrs50,35691912,25.435111424,5.863636992,0.585980928,5.350928896,0.045233345267,2.374750626515,28.1785199642181,0,0.802923387096774,2.14834909439087,0.981021689497717,0.809475806451613,0.826108870967742,0.750504032258065,0.809979838709677,0.817036290322581,0.794354838709677,0.842741935483871,0.810483870967742,0.821572580645161,CNN,0,derma_pt,True,0.14169378863567672,0.7196085227256422,0.10852851288632531,0.7411379780444218,0.13949187712370345,0.7209990673377753,0.20288988540109615,0.6829989931881527
gluon_seresnext101_32x4d,48955416,25.435111424,9.592373248,0.797779968,9.173636096,0.084863824695,6.110195378051,52.4099223613739,0,0.769153225806452,3.97164218425751,0.970457725601109,0.788810483870968,0.797883064516129,0.799395161290323,0.783770161290323,0.803427419354839,0.819556451612903,0.780241935483871,0.823588709677419,0.822076612903226,CNN,0,derma_pt,True,0.3045163414934658,0.6301773207088213,0.3358042904300114,0.6154169580025751,0.30162957177535665,0.6315749355494092,0.38006975585450914,0.595677580365649
poolformer_m36,56172520,25.435111424,11.549016064,0.969255936,10.921517568,0.080248516306,5.737768915889,49.420912027359,0,0.65070564516129,4.56254987716675,0.930936073059361,0.739415322580645,0.766129032258065,0.771673387096774,0.805443548387097,0.770161290322581,0.805443548387097,0.823084677419355,0.827620967741935,0.82258064516129,Other,0,derma_pt,False,0.2855542621805415,0.6398645855415225,0.3131447359737696,0.6264203957313974,0.2816294398430823,0.641824087048128,0.4730443447932236,0.5584221874031624
legacy_senet154,115088984,25.435111424,18.15085056,1.861254656,16.598429696,0.184673870316,15.974289782291,112.548484325409,0,0.797379032258065,8.67833836078644,0.98273401826484,0.791834677419355,0.808467741935484,0.811995967741935,0.819556451612903,0.832661290322581,0.832157258064516,0.844758064516129,0.826612903225806,0.823084677419355,CNN,0,derma_pt,True,0.7145877477298891,0.48004815064677653,0.9359656834116962,0.4251545802035379,0.7040300452064262,0.4830223972486627,0.7867463876432486,0.4606611677581276
gcresnext26ts,10476600,25.435111424,4.716494848,0.177501696,4.017281024,0.031087040958,1.663156691269,19.5462837219238,0,0.781754032258065,1.85363683700562,0.980579798080061,0.826108870967742,0.816532258064516,0.841733870967742,0.828629032258064,0.841229838709677,0.838709677419355,0.841733870967742,0.837197580645161,0.823588709677419,Other,0,derma_pt,False,0.08357343747315325,0.760067274810642,0.06523298164820324,0.7731535953788296,0.08173166741424276,0.7613613749943318,0.14838066766317887,0.7171739588348577
lambda_resnet26rpt_256,10988688,25.435111424,6.757023744,0.188609024,5.973276672,0.034367858566,1.821496503992,21.4754636287689,0,0.776713709677419,1.75169498920441,0.978881278538813,0.780745967741936,0.787298387096774,0.767641129032258,0.807963709677419,0.845766129032258,0.846774193548387,0.842237903225806,0.837197580645161,0.823588709677419,Other,0,derma_pt,False,0.09705273689383916,0.7507284581498811,0.07486685564351364,0.7662239330882925,0.09464023859544975,0.7523830027792316,0.24534130543099147,0.6613357367058414
cs3sedarknet_l,21913592,25.435111424,4.710203392,0.382505984,4.062101504,0.031051814798,1.676797999114,19.72119140625,0,0.800403225806452,1.48809635639191,0.977592428797456,0.791834677419355,0.769657258064516,0.817036290322581,0.806451612903226,0.823588709677419,0.793850806451613,0.840221774193548,0.824596774193548,0.824092741935484,Other,1,derma_pt,False,0.08342871014758564,0.7606340262325384,0.0660629601523453,0.7730244579717106,0.08290201357286368,0.7610039796828159,0.1480817140009965,0.7177997279162036
mobilenetv2_050,1968680,25.435111424,2.227175424,0.053615616,1.934996992,0.010745538283,0.591004605559,7.33152437210083,0,0.729334677419355,0.74516909122467,0.961744181641705,0.772177419354839,0.800403225806452,0.808467741935484,0.81804435483871,0.823084677419355,0.827620967741935,0.828629032258064,0.828125,0.825100806451613,CNN,1,derma_pt,True,0.0,0.825100806451613,0.0,0.825100806451613,0.0,0.825100806451613,0.03009466865969107,0.8009951236085844
ecaresnet101d,44568563,25.435111424,8.162115584,0.736427008,7.698578944,0.070804468427,4.743899384612,43.3707840442658,0,0.756048387096774,3.37146298885345,0.971456584048598,0.774697580645161,0.806451612903226,0.802923387096774,0.815524193548387,0.712197580645161,0.824596774193548,0.828629032258064,0.81804435483871,0.825604838709677,Other,1,derma_pt,False,0.24675321795488073,0.6622038963444289,0.25267470214310533,0.6590736104889904,0.24114668992014227,0.665195214566296,0.31210762331838565,0.6292203657971907
gluon_seresnext50_32x4d,27559896,25.435111424,6.601834496,0.4551296,6.05891584,0.052736868881,2.742317181826,32.766651391983,0,0.774697580645161,2.45021653175354,0.96574882149152,0.788306451612903,0.800403225806452,0.817540322580645,0.813508064516129,0.831653225806452,0.785786290322581,0.827620967741935,0.808467741935484,0.826108870967742,CNN,0,derma_pt,True,0.17252215326547704,0.7045571537109356,0.13089237588363264,0.7304929174381024,0.17019208342063308,0.7059600579017007,0.23796711509715993,0.6673108363649112
xception71,42338736,25.435111424,15.139340288,0.69201408,13.566081536,0.097416043108,5.796254564913,59.9992549419403,0,0.789818548387097,4.50549142360687,0.97416777126321,0.800907258064516,0.742943548387097,0.788306451612903,0.808467741935484,0.801411290322581,0.802923387096774,0.823084677419355,0.842741935483871,0.826612903225806,CNN,0,derma_pt,True,0.35608736146425163,0.6095572650520544,0.31670318007914977,0.6277898585891747,0.3524114814803497,0.6112140532266079,0.6436472346786247,0.5029138161677559
resnetv2_50,25549352,25.435111424,4.198498304,0.40661248,3.596408832,0.034066465916,1.686290062842,21.2995827198029,0,0.726814516129032,1.7258645772934,0.978591287244945,0.781754032258065,0.818548387096774,0.817036290322581,0.790322580645161,0.814012096774193,0.827620967741935,0.823588709677419,0.804939516129032,0.827620967741935,CNN,0,derma_pt,True,0.09581445965384944,0.7552564765419937,0.06664048607168552,0.7759137015227765,0.09346338037463411,0.7568803698377004,0.12376681614349776,0.7364703743274202
gcresnet50t,25897080,25.435111424,4.86539264,0.428586496,4.188853248,0.038557222876,1.966418366666,24.1051685810089,0,0.815020161290323,1.89369022846222,0.983580976316373,0.820564516129032,0.827620967741935,0.83820564516129,0.832157258064516,0.845262096774193,0.866431451612903,0.858870967741935,0.861391129032258,0.827620967741935,Other,0,derma_pt,False,0.11426481713235305,0.7427506953615226,0.08368434089979244,0.7637103688835757,0.11223617842517565,0.744105419150967,0.15545590433482806,0.7162722217585441
dla102x,26309272,25.435111424,9.065988096,0.438002176,7.980040704,0.073008194488,3.759922016107,45.4836373329163,0,0.723286290322581,3.25954420566559,0.961610693637639,0.772177419354839,0.792842741935484,0.739415322580645,0.762096774193548,0.805947580645161,0.814516129032258,0.80241935483871,0.792338709677419,0.830141129032258,CNN,0,derma_pt,True,0.25580726696539424,0.6610418261380661,0.19280653746996798,0.6959562200195931,0.2552842604884544,0.6613172451546828,0.3550572994519182,0.6126243734254088
seresnet33ts,19779200,25.435111424,5.1380224,0.347655168,4.50507008,0.03283968809,1.724083624703,20.4352934360504,0,0.804435483870968,1.54444749355316,0.981164383561644,0.804939516129032,0.823084677419355,0.831653225806452,0.836189516129032,0.842237903225806,0.81804435483871,0.840725806451613,0.832157258064516,0.830645161290323,Other,0,derma_pt,False,0.09077422041623066,0.7615188787404192,0.06893996089448198,0.7770737288137721,0.08768022883916182,0.7636850788184665,0.16841056302939708,0.7109189077653212
gluon_xception65,39916312,25.435111424,11.400118272,0.653080576,10.113138176,0.075695787842,4.238964119164,46.5302264690399,0,0.798387096774194,3.44360268115997,0.960036455768428,0.793850806451613,0.782762096774194,0.798387096774194,0.793346774193548,0.796875,0.797883064516129,0.832661290322581,0.824092741935484,0.831653225806452,CNN,0,derma_pt,True,0.266849293639256,0.6564736863193695,0.22195291057685795,0.6805935143718805,0.26228722082055894,0.6588462689702506,0.4659691081215744,0.5673061057010228
resnet26d,16014408,25.435111424,3.374317568,0.268406272,2.95417088,0.025202761108,1.297942197042,15.939840555191,0,0.754032258064516,1.23740217685699,0.977026255707763,0.790322580645161,0.778729838709677,0.784274193548387,0.807963709677419,0.781754032258065,0.823084677419355,0.815020161290323,0.839717741935484,0.832661290322581,CNN,0,derma_pt,True,0.05939776559799221,0.7859760680659671,0.04301222517428286,0.7983236152226757,0.0576001552812554,0.7873119970383752,0.08460388639760835,0.7677100375217842
regnetv_040,20640640,25.435111424,7.2351744,0.369963008,6.716689408,0.043372773091,2.168638654532,27.4397723674774,0,0.762096774193548,2.02248060703278,0.97203196347032,0.765120967741936,0.80695564516129,0.768145161290323,0.799395161290323,0.82258064516129,0.811995967741935,0.82258064516129,0.841733870967742,0.832661290322581,CNN,0,derma_pt,True,0.13404959366642652,0.7342371047729531,0.09598803596607731,0.759735748017192,0.13454875289581947,0.7339140677712599,0.26806178375685097,0.656640946828063
convmixer_768_32,21110248,25.435111424,17.53219072,0.368451072,17.035603968,0.254142283589,12.643578608557,156.781055212021,0,0.793346774193548,12.4606734037399,0.985445205479452,0.817540322580645,0.820060483870968,0.791834677419355,0.842741935483871,0.834677419354839,0.848790322580645,0.841229838709677,0.842237903225806,0.832661290322581,CNN,0,derma_pt,True,1.0,0.4163306451612905,0.7333151231343511,0.48038656053313655,1.0,0.4163306451612905,0.7573492775286496,0.47381661743051323
seresnextaa101d_32x8d,93588280,25.435111424,15.126757376,1.535505408,14.13933824,0.143574960957,11.05527199369,87.711266040802,0,0.74445564516129,6.83942120075226,0.956754492298109,0.771673387096774,0.780745967741936,0.807963709677419,0.797883064516129,0.835181451612903,0.809979838709677,0.840725806451613,0.797883064516129,0.83366935483871,Other,0,derma_pt,False,0.5457321235212327,0.5393362421294458,0.6366777359200864,0.5093668329092584,0.5378387019146839,0.5421045482863391,0.64304932735426,0.5073915560290183
